Latitude,Longitude,DateHrGmt,DateHrLwt,SurfaceTemperatureCelsius,SurfaceDewpointTemperatureCelsius,SurfaceWetBulbTemperatureCelsius,RelativeHumidity,SurfaceAirPressureKilopascals,CloudCoverage,WindChillTemperatureCelsius,ApparentTemperatureCelsius,WindSpeedKph,WindDirectionDegrees,PrecipitationPreviousHourCentimeters,DownwardSolarRadiation,DiffuseHorizontalRadiationWsqm,DirectNormalIrradiance,MslPressure,HeatIndexCelsius,SnowfallCentimeters,SurfaceWindGustsKph,ReferenceEvapotranspirationMillimetersPerHour
48.82233,9.41631,3/4/2016 22:00,3/4/2016 23:00,3.4,2.410000086,2.9,94,95.2,96,0.5,0.5,10.8,144,0.036,0,0,0,99.7,3.4,0,56.8,0
48.82233,9.41631,3/4/2016 23:00,3/5/2016 0:00,3.4,2.619999886,3,94,95.2,99,0.4,0.4,11.7,138,0.033,0,0,0,99.7,3.4,0,56.5,0
48.82233,9.41631,3/5/2016 0:00,3/5/2016 1:00,3.3,2.480000019,2.9,95,95.1,98,0.1,0.1,12.2,140,0.016,0,0,0,99.6,3.3,0,51.5,0
48.82233,9.41631,3/5/2016 1:00,3/5/2016 2:00,3.2,2.279999971,2.7,94,95.1,99,-0.3,-0.3,14,160,0.00254,0,0,0,99.6,3.2,0,44.4,0
48.82233,9.41631,3/5/2016 2:00,3/5/2016 3:00,2.9,1.50999999,2.3,91,95.1,99,-1,-1,15.8,173,0.018,0,0,0,99.6,2.9,0,47.1,0
48.82233,9.41631,3/5/2016 3:00,3/5/2016 4:00,2.7,1.070000052,2,89,95.1,99,-1.1,-1.1,15.3,193,0.042,0,0,0,99.6,2.7,0,59.5,0
48.82233,9.41631,3/5/2016 4:00,3/5/2016 5:00,2.7,1.139999986,2,90,95.1,99,-0.7,-0.7,12.6,187,0.022,0,0,0,99.7,2.7,0,58.1,0
48.82233,9.41631,3/5/2016 5:00,3/5/2016 6:00,2.6,1.129999995,1.9,90,95.2,100,-0.5,-0.5,11.2,182,0.00254,0,0,0,99.7,2.6,0,58.3,0
48.82233,9.41631,3/5/2016 6:00,3/5/2016 7:00,2.2,0.839999974,1.6,91,95.2,97,-0.8,-0.8,10.7,182,0.00254,0,0,0,99.7,2.2,0,56.6,0
48.82233,9.41631,3/5/2016 7:00,3/5/2016 8:00,3.4,2.00999999,2.7,91,95.1,100,1.4,1.4,7.7,210,0.021,44,34,116,99.6,3.4,0,58.3,0
48.82233,9.41631,3/5/2016 8:00,3/5/2016 9:00,4,2.599999905,3.3,91,95.1,99,2.1,2.1,7.5,233,0.02,73,73,0,99.6,4,0,57.9,0
48.82233,9.41631,3/5/2016 9:00,3/5/2016 10:00,4.6,3.150000095,3.9,91,95.2,98,2,2,10.5,263,0.02,143,141,3,99.6,4.6,0,56.7,0
48.82233,9.41631,3/5/2016 10:00,3/5/2016 11:00,4.7,3.309999943,4,91,95.2,99,2.3,2.3,10.1,271,0.029,167,166,1,99.7,4.7,0,53.1,0
48.82233,9.41631,3/5/2016 11:00,3/5/2016 12:00,4.7,3.400000095,4.1,92,95.3,99,2.4,2.4,9.6,283,0.051,173,172,1,99.7,4.7,0,50.1,0
48.82233,9.41631,3/5/2016 12:00,3/5/2016 13:00,4.6,3.460000038,4.1,93,95.3,99,2.3,2.3,9.3,291,0.046,165,165,0,99.8,4.6,0,48.9,0
48.82233,9.41631,3/5/2016 13:00,3/5/2016 14:00,5.2,4.380000114,4.8,94,95.2,100,3.3,3.3,8.1,254,0.046,152,152,0,99.6,5.2,0,49.1,0
48.82233,9.41631,3/5/2016 14:00,3/5/2016 15:00,5.1,4.380000114,4.8,95,95.2,100,3.5,3.5,7.3,264,0.039,138,137,0,99.7,5.1,0,49.5,0
48.82233,9.41631,3/5/2016 15:00,3/5/2016 16:00,4.8,4.260000229,4.5,97,95.2,100,3.2,3.2,6.7,279,0.028,100,99,0,99.7,4.8,0,50.4,0
48.82233,9.41631,3/5/2016 16:00,3/5/2016 17:00,3.9,3.539999962,3.7,98,95.3,100,2.1,2.1,6.8,286,0.013,51,51,0,99.7,3.9,0,53.4,0
48.82233,9.41631,3/5/2016 17:00,3/5/2016 18:00,2.6,2.170000076,2.3,97,95.3,100,1,1,6,291,0,6,6,0,99.8,2.6,0,54,0
48.82233,9.41631,3/5/2016 18:00,3/5/2016 19:00,2,1.429999948,1.8,96,95.3,100,0.6,0.6,5.2,281,0.00254,0,0,0,99.8,2,0,53.5,0
48.82233,9.41631,3/5/2016 19:00,3/5/2016 20:00,1.8,1.289999962,1.5,96,95.3,100,0.4,0.4,5.1,191,0.00254,0,0,0,99.8,1.8,0,45.7,0
48.82233,9.41631,3/5/2016 20:00,3/5/2016 21:00,1.3,0.74000001,1,96,95.2,100,1.3,1.3,3.8,230,0,0,0,0,99.7,1.3,0,48.1,0
48.82233,9.41631,3/5/2016 21:00,3/5/2016 22:00,1.4,0.819999993,1.1,96,95.3,99,-0.6,-0.6,6.7,204,0.013,0,0,0,99.9,1.4,0,46.2,0
48.82233,9.41631,3/5/2016 22:00,3/5/2016 23:00,1.5,0.790000021,1.1,96,95.4,100,-0.8,-0.8,7.4,213,0.00254,0,0,0,99.9,1.5,0,46.5,0
48.82233,9.41631,1/24/2016 23:00,1/25/2016 0:00,1.3,-2.089999914,-0.1,78,98.6,55,-1.4,-1.4,8.6,211,0,0,0,0,103.3,1.3,0,19.3,0
48.82233,9.41631,1/25/2016 0:00,1/25/2016 1:00,0.9,-2.799999952,-0.5,76,98.6,35,-1.7,-1.7,8.2,204,0,0,0,0,103.3,0.9,0,19,0
48.82233,9.41631,1/25/2016 1:00,1/25/2016 2:00,2.6,-0.620000005,1.2,80,98.6,86,0.6,0.6,7.1,206,0,0,0,0,103.2,2.6,0,24.7,0
48.82233,9.41631,1/25/2016 2:00,1/25/2016 3:00,2.7,-0.280000001,1.4,80,98.6,94,0.5,0.5,8.1,212,0,0,0,0,103.2,2.7,0,22.4,0
48.82233,9.41631,1/25/2016 3:00,1/25/2016 4:00,1.6,-1.639999986,0.2,79,98.5,73,-1.1,-1.1,8.9,214,0,0,0,0,103.1,1.6,0,22.8,0
48.82233,9.41631,1/25/2016 4:00,1/25/2016 5:00,0.9,-2.089999914,-0.2,81,98.5,65,-1.6,-1.6,7.8,215,0,0,0,0,103.1,0.9,0,27.1,0
48.82233,9.41631,1/25/2016 5:00,1/25/2016 6:00,0.5,-2.75999999,-0.7,79,98.5,61,-1.8,-1.8,6.8,212,0,0,0,0,103.1,0.5,0,30,0
48.82233,9.41631,1/25/2016 6:00,1/25/2016 7:00,0.1,-3.230000019,-1.1,78,98.5,46,-2,-2,6.3,201,0,0,0,0,103.1,0.1,0,30.8,0
48.82233,9.41631,1/25/2016 7:00,1/25/2016 8:00,-0.2,-3.329999924,-1.4,80,98.5,22,-2.1,-2.1,5.5,180,0,0,0,0,103.1,-0.2,0,31.6,0
48.82233,9.41631,1/25/2016 8:00,1/25/2016 9:00,1.7,-3.349999905,-0.2,69,98.5,37,-0.6,-0.6,7.5,176,0,55,31,399,103.1,1.7,0,29.2,0
48.82233,9.41631,1/25/2016 9:00,1/25/2016 10:00,3.7,0.100000001,2.1,77,98.5,34,1.6,1.6,7.9,171,0,170,52,633,103.1,3.7,0,28.1,0
48.82233,9.41631,1/25/2016 10:00,1/25/2016 11:00,5.5,2.970000029,4.3,84,98.5,28,3.8,3.8,7.7,172,0,273,61,736,103.1,5.5,0,26.5,0
48.82233,9.41631,1/25/2016 11:00,1/25/2016 12:00,6.7,4.389999866,5.6,85,98.4,15,5.4,5.4,7.4,173,0,335,61,777,103,6.7,0,25.2,0
48.82233,9.41631,1/25/2016 12:00,1/25/2016 13:00,7.3,5.25,6.3,87,98.4,13,6,6,7.2,170,0,347,82,700,103,7.3,0,23.9,0
48.82233,9.41631,1/25/2016 13:00,1/25/2016 14:00,7.2,5.800000191,6.5,91,98.4,86,5.6,5.6,8.6,155,0,305,96,579,102.9,7.2,0,22.2,0
48.82233,9.41631,1/25/2016 14:00,1/25/2016 15:00,6.2,5.130000114,5.7,93,98.3,77,4.1,4.1,9.8,159,0,223,100,406,102.9,6.2,0,18.9,0
48.82233,9.41631,1/25/2016 15:00,1/25/2016 16:00,4.4,3.230000019,3.8,92,98.3,79,2.3,2.3,8.6,175,0,113,94,79,102.9,4.4,0,14.5,0
48.82233,9.41631,1/25/2016 16:00,1/25/2016 17:00,2.4,1,1.8,90,98.3,82,-0.1,-0.1,8.8,184,0,6,6,0,102.9,2.4,0,12.3,0
48.82233,9.41631,1/25/2016 17:00,1/25/2016 18:00,2.2,0.50999999,1.4,88,98.3,19,-0.4,-0.4,9.1,189,0,0,0,0,102.9,2.2,0,12.8,0
48.82233,9.41631,1/25/2016 18:00,1/25/2016 19:00,2.3,0.360000014,1.4,87,98.3,43,-0.4,-0.4,9.3,191,0,0,0,0,102.9,2.3,0,14.2,0
48.82233,9.41631,1/25/2016 19:00,1/25/2016 20:00,2.9,0.899999976,2,87,98.2,78,0.1,0.1,10.4,192,0,0,0,0,102.8,2.9,0,17.9,0
48.82233,9.41631,1/25/2016 20:00,1/25/2016 21:00,2.7,0.670000017,1.7,87,98.2,91,-0.3,-0.3,10.7,199,0,0,0,0,102.8,2.7,0,22.1,0
48.82233,9.41631,1/25/2016 21:00,1/25/2016 22:00,2.5,0.460000008,1.6,86,98.3,8,-0.5,-0.5,11.1,209,0,0,0,0,102.9,2.5,0,28.3,0
48.82233,9.41631,1/25/2016 22:00,1/25/2016 23:00,1.9,-0.219999999,0.9,86,98.3,13,-1,-1,9.8,220,0,0,0,0,102.9,1.9,0,45.3,0
48.82233,9.41631,3/5/2016 23:00,3/6/2016 0:00,1.3,0.689999998,0.9,96,95.4,100,-1.2,-1.2,7.8,220,0.00254,0,0,0,99.9,1.3,0,46.1,0
48.82233,9.41631,3/6/2016 0:00,3/6/2016 1:00,1.1,0.50999999,0.8,96,95.4,100,-1.2,-1.2,7.2,225,0.021,0,0,0,99.9,1.1,0,44.4,0
48.82233,9.41631,3/6/2016 1:00,3/6/2016 2:00,1.2,0.629999995,0.9,96,95.4,99,-1.4,-1.4,8.3,216,0.028,0,0,0,99.9,1.2,0,47,0
48.82233,9.41631,3/6/2016 2:00,3/6/2016 3:00,1.4,0.75999999,1.1,96,95.4,99,-1,-1,7.9,226,0.057,0,0,0,99.9,1.4,0,46.5,0
48.82233,9.41631,3/6/2016 3:00,3/6/2016 4:00,1.5,0.939999998,1.1,96,95.4,99,-1.2,-1.2,8.7,261,0.066,0,0,0,99.9,1.5,0,49,0
48.82233,9.41631,3/6/2016 4:00,3/6/2016 5:00,1.3,0.800000012,1,97,95.5,99,-2.6,-2.6,14.1,276,0.056,0,0,0,100,1.3,0.4,56.4,0
48.82233,9.41631,3/6/2016 5:00,3/6/2016 6:00,0.9,0.430000007,0.6,96,95.6,99,-4,-4,19.4,278,0.047,0,0,0,100.2,0.9,0.3,63.1,0
48.82233,9.41631,3/6/2016 6:00,3/6/2016 7:00,0.5,-0.109999999,0.2,95,95.7,95,-4.8,-4.8,21.8,271,0.023,0,0,0,100.3,0.5,0.2,67.6,0
48.82233,9.41631,3/6/2016 7:00,3/6/2016 8:00,0.9,0.140000001,0.5,94,95.7,99,-4.3,-4.3,22.2,258,0.00254,42,33,95,100.3,0.9,0,72.9,0
48.82233,9.41631,3/6/2016 8:00,3/6/2016 9:00,1.4,0.349999994,0.9,93,95.7,99,-3.8,-3.8,22.4,252,0,118,104,56,100.3,1.4,0,72.7,0
48.82233,9.41631,3/6/2016 9:00,3/6/2016 10:00,2.1,0.769999981,1.5,91,95.8,96,-3,-3,22.8,248,0,219,178,107,100.3,2.1,0,73.8,0
48.82233,9.41631,3/6/2016 10:00,3/6/2016 11:00,2.8,1.25,2.1,90,95.8,84,-2.1,-2.1,23.4,249,0,362,203,323,100.4,2.8,0,73.3,0
48.82233,9.41631,3/6/2016 11:00,3/6/2016 12:00,3.3,1.480000019,2.5,88,95.8,80,-1.5,-1.5,23.7,250,0,436,224,377,100.4,3.3,0,70.4,0
48.82233,9.41631,3/6/2016 12:00,3/6/2016 13:00,3.7,1.559999943,2.7,86,95.9,79,-1,-1,23.6,251,0,476,232,417,100.4,3.7,0,70.1,0
48.82233,9.41631,3/6/2016 13:00,3/6/2016 14:00,4.3,1.899999976,3.2,84,95.8,64,-0.1,-0.1,23.1,247,0.00254,489,190,528,100.3,4.3,0,41.1,0
48.82233,9.41631,3/6/2016 14:00,3/6/2016 15:00,4,1.610000014,2.9,85,95.8,78,-0.6,-0.6,24.3,252,0.00254,391,204,372,100.3,4,0,69.8,0
48.82233,9.41631,3/6/2016 15:00,3/6/2016 16:00,3.5,1.320000052,2.5,86,95.8,85,-1.3,-1.3,23.5,258,0.00254,246,176,174,100.3,3.5,0,79.9,0
48.82233,9.41631,3/6/2016 16:00,3/6/2016 17:00,2.7,0.949999988,1.9,89,95.8,70,-1.8,-1.8,19.8,257,0.00254,131,127,12,100.4,2.7,0,76,0
48.82233,9.41631,3/6/2016 17:00,3/6/2016 18:00,1.5,0.400000006,1,92,95.9,65,-2.7,-2.7,16.1,251,0,16,16,0,100.4,1.5,0,69.4,0
48.82233,9.41631,3/6/2016 18:00,3/6/2016 19:00,0.8,-0.159999996,0.3,93,95.9,58,-3.4,-3.4,15.3,243,0,0,0,0,100.5,0.8,0,64.8,0
48.82233,9.41631,3/6/2016 19:00,3/6/2016 20:00,1.4,0.310000002,0.9,93,95.9,79,-2.4,-2.4,13.8,231,0,0,0,0,100.5,1.4,0,57.4,0
48.82233,9.41631,3/6/2016 20:00,3/6/2016 21:00,1.6,0.409999996,1.1,92,96,92,-2.6,-2.6,16.2,239,0,0,0,0,100.5,1.6,0,65.7,0
48.82233,9.41631,3/6/2016 21:00,3/6/2016 22:00,1.5,0.189999998,0.9,92,96,97,-2.8,-2.8,16.4,248,0,0,0,0,100.6,1.5,0,69.3,0
48.82233,9.41631,3/6/2016 22:00,3/6/2016 23:00,0.8,-0.289999992,0.3,93,96,75,-3.2,-3.2,14,247,0,0,0,0,100.6,0.8,0,65.1,0
48.82233,9.41631,3/6/2016 23:00,3/7/2016 0:00,-0.1,-0.949999988,-0.4,94,96,36,-4,-4,12.5,243,0,0,0,0,100.6,-0.1,0,62.1,0
48.82233,9.41631,3/7/2016 0:00,3/7/2016 1:00,-0.6,-1.320000052,-0.9,95,96,25,-4.6,-4.6,12,237,0,0,0,0,100.6,-0.6,0,59.4,0
48.82233,9.41631,3/7/2016 1:00,3/7/2016 2:00,-0.6,-1.330000043,-0.9,95,95.9,17,-4.7,-4.7,12.7,222,0,0,0,0,100.5,-0.6,0,58,0
48.82233,9.41631,3/7/2016 2:00,3/7/2016 3:00,-0.7,-1.460000038,-1,95,95.9,15,-4.9,-4.9,13.3,222,0,0,0,0,100.5,-0.7,0,58.3,0
48.82233,9.41631,3/7/2016 3:00,3/7/2016 4:00,-0.5,-1.539999962,-0.9,93,95.9,35,-4.7,-4.7,13,225,0,0,0,0,100.5,-0.5,0,56.2,0
48.82233,9.41631,3/7/2016 4:00,3/7/2016 5:00,-1.1,-2.109999895,-1.5,93,95.9,22,-5,-5,11.4,230,0,0,0,0,100.5,-1.1,0,54.9,0
48.82233,9.41631,3/7/2016 5:00,3/7/2016 6:00,-1.6,-2.589999914,-2,93,96,6,-5.2,-5.2,9.8,233,0,0,0,0,100.6,-1.6,0,53.7,0
48.82233,9.41631,3/7/2016 6:00,3/7/2016 7:00,-2.2,-2.980000019,-2.5,94,96,3,-5.3,-5.3,8.2,230,0,0,0,0,100.6,-2.2,0,52.2,0
48.82233,9.41631,3/7/2016 7:00,3/7/2016 8:00,-0.2,-1.580000043,-0.7,91,95.9,0,-2.3,-2.3,6,200,0,96,49,477,100.5,-0.2,0,41.6,0
48.82233,9.41631,3/7/2016 8:00,3/7/2016 9:00,1.7,-0.600000024,0.7,85,95.9,6,0.1,0.1,5.7,203,0,260,68,755,100.5,1.7,0,37.2,0
48.82233,9.41631,3/7/2016 9:00,3/7/2016 10:00,3.1,-0.469999999,1.6,77,95.9,17,1.5,1.5,6.2,247,0.00254,414,67,886,100.5,3.1,0,37.4,0
48.82233,9.41631,3/7/2016 10:00,3/7/2016 11:00,4,-0.360000014,2.1,74,95.9,41,2.1,2.1,7.5,269,0.00254,519,54,935,100.5,4,0,40.5,0
48.82233,9.41631,3/7/2016 11:00,3/7/2016 12:00,4.5,-0.479999989,2.4,70,96,54,2.7,2.7,7.4,281,0.017,584,82,887,100.5,4.5,0.1,41.2,0.001
48.82233,9.41631,3/7/2016 12:00,3/7/2016 13:00,4.9,-0.689999998,2.5,67,95.9,65,3.6,3.6,6,291,0.00254,577,102,804,100.5,4.9,0,40.4,0.001
48.82233,9.41631,3/7/2016 13:00,3/7/2016 14:00,5.5,-0.800000012,2.8,64,95.9,49,5.5,5.5,3.5,194,0.00254,543,110,757,100.4,5.5,0,35.5,0
48.82233,9.41631,3/7/2016 14:00,3/7/2016 15:00,5.2,-0.970000029,2.6,65,95.9,35,4.4,4.4,4.8,198,0.00254,462,126,661,100.4,5.2,0,37.3,0.001
48.82233,9.41631,3/7/2016 15:00,3/7/2016 16:00,5,-0.430000007,2.7,69,95.9,56,5,5,4.2,232,0.00254,324,141,450,100.4,5,0,39.4,0
48.82233,9.41631,3/7/2016 16:00,3/7/2016 17:00,4.3,1.070000052,2.9,80,95.9,62,4.3,4.3,2.1,277,0.00254,164,135,89,100.4,4.3,0,40.3,0
48.82233,9.41631,3/7/2016 17:00,3/7/2016 18:00,-0.4,-2.150000095,-1,88,96,65,-0.4,-0.4,2.4,353,0,22,22,0,100.5,-0.4,0,36.8,0
48.82233,9.41631,3/7/2016 18:00,3/7/2016 19:00,-1,-2.839999914,-1.7,88,96.1,55,-1,-1,4.8,34,0.00254,0,0,0,100.6,-1,0,35.2,0
48.82233,9.41631,3/7/2016 19:00,3/7/2016 20:00,0.2,-1.99000001,-0.6,85,96,66,-3.4,-3.4,11.1,64,0.00254,0,0,0,100.6,0.2,0,28.4,0
48.82233,9.41631,3/7/2016 20:00,3/7/2016 21:00,0.2,-1.610000014,-0.5,88,96.1,76,-3.6,-3.6,12.4,73,0.00254,0,0,0,100.7,0.2,0,28.5,0
48.82233,9.41631,3/7/2016 21:00,3/7/2016 22:00,-0.1,-1.529999971,-0.6,90,96.1,82,-3.8,-3.8,11.7,82,0.00254,0,0,0,100.7,-0.1,0,29.3,0
48.82233,9.41631,3/7/2016 22:00,3/7/2016 23:00,-0.6,-1.919999957,-1.1,91,96.2,77,-4,-4,9.6,91,0,0,0,0,100.8,-0.6,0,30.2,0
48.82233,9.41631,3/7/2016 23:00,3/8/2016 0:00,-1.1,-2.190000057,-1.5,92,96.3,81,-3.9,-3.9,7.7,101,0,0,0,0,100.9,-1.1,0,31.5,0
48.82233,9.41631,3/8/2016 0:00,3/8/2016 1:00,-1.5,-2.519999981,-1.9,93,96.3,87,-3.7,-3.7,5.9,109,0.00254,0,0,0,100.9,-1.5,0,33.1,0
48.82233,9.41631,3/8/2016 1:00,3/8/2016 2:00,-1.9,-2.910000086,-2.3,94,96.3,88,-1.9,-1.9,4.5,10,0,0,0,0,101,-1.9,0,30.9,0
48.82233,9.41631,3/8/2016 2:00,3/8/2016 3:00,-2,-2.819999933,-2.3,94,96.4,93,-4.1,-4.1,5.5,21,0,0,0,0,101,-2,0,32.4,0
48.82233,9.41631,3/8/2016 3:00,3/8/2016 4:00,-2.3,-3.00999999,-2.5,95,96.4,97,-4.2,-4.2,5.1,27,0,0,0,0,101,-2.3,0,33.9,0
48.82233,9.41631,3/8/2016 4:00,3/8/2016 5:00,-2.7,-3.269999981,-2.9,97,96.5,89,-2.7,-2.7,4.2,25,0,0,0,0,101.1,-2.7,0,35,0
48.82233,9.41631,3/8/2016 5:00,3/8/2016 6:00,-3,-3.450000048,-3.2,98,96.6,90,-3,-3,3.2,15,0,0,0,0,101.2,-3,0,36.1,0
48.82233,9.41631,3/8/2016 6:00,3/8/2016 7:00,-3,-3.359999895,-3.2,98,96.7,87,-3,-3,2.9,346,0,0,0,0,101.3,-3,0,38.2,0
48.82233,9.41631,3/8/2016 7:00,3/8/2016 8:00,-1.8,-3.24000001,-2.3,90,96.8,70,-1.8,-1.8,3.9,259,0,90,34,539,101.4,-1.8,0,40.6,0
48.82233,9.41631,3/8/2016 8:00,3/8/2016 9:00,0.2,-2.390000105,-0.8,83,96.9,56,0.2,0.2,4.7,282,0,255,55,765,101.5,0.2,0,25.6,0
48.82233,9.41631,3/8/2016 9:00,3/8/2016 10:00,2.1,-1.730000019,0.5,76,96.9,51,0.4,0.4,6.2,307,0,418,65,889,101.6,2.1,0,25.5,0
48.82233,9.41631,3/8/2016 10:00,3/8/2016 11:00,3.9,-1.590000033,1.6,68,97,37,1.8,1.8,8.1,326,0,547,67,952,101.6,3.9,0,32.5,0.001
48.82233,9.41631,3/8/2016 11:00,3/8/2016 12:00,5,-1.610000014,2.2,63,97,19,2.9,2.9,9.1,329,0,615,62,967,101.6,5,0,33.4,0.001
48.82233,9.41631,3/8/2016 12:00,3/8/2016 13:00,5.6,-1.679999948,2.6,60,97,7,3.4,3.4,9.9,325,0.00254,626,88,901,101.6,5.6,0,35,0.001
48.82233,9.41631,3/8/2016 13:00,3/8/2016 14:00,5,-2.140000105,2,60,97,0,3.2,3.2,7.8,322,0,578,87,852,101.6,5,0,32.4,0.001
48.82233,9.41631,3/8/2016 14:00,3/8/2016 15:00,5.2,-1.519999981,2.4,62,97,0,3,3,9.7,311,0,483,111,726,101.6,5.2,0,35.4,0.001
48.82233,9.41631,3/8/2016 15:00,3/8/2016 16:00,4.7,-1.269999981,2.2,65,97,0,2,2,11.8,311,0,345,129,524,101.6,4.7,0,21.7,0.001
48.82233,9.41631,3/8/2016 16:00,3/8/2016 17:00,3.6,-0.720000029,1.7,73,97.1,9,0.8,0.8,10.9,315,0,174,139,104,101.7,3.6,0,19.1,0.001
48.82233,9.41631,3/8/2016 17:00,3/8/2016 18:00,0.9,-1.279999971,-0.1,86,97.1,2,-2.1,-2.1,9.3,315,0,26,26,0,101.7,0.9,0,25.2,0
48.82233,9.41631,3/8/2016 18:00,3/8/2016 19:00,-0.9,-2.00999999,-1.3,92,97.2,0,-3.6,-3.6,7.4,311,0,0,0,0,101.8,-0.9,0,26.8,0
48.82233,9.41631,3/8/2016 19:00,3/8/2016 20:00,-2.5,-3.50999999,-2.9,93,97.3,0,-2.5,-2.5,2.4,275,0,0,0,0,101.9,-2.5,0,22.4,0
48.82233,9.41631,3/8/2016 20:00,3/8/2016 21:00,-2.8,-3.74000001,-3.1,93,97.3,0,-2.8,-2.8,2.4,222,0,0,0,0,101.9,-2.8,0,23.5,0
48.82233,9.41631,3/8/2016 21:00,3/8/2016 22:00,-2.7,-3.650000095,-3,93,97.3,0,-2.7,-2.7,3.6,204,0,0,0,0,101.9,-2.7,0,24.2,0
48.82233,9.41631,3/8/2016 22:00,3/8/2016 23:00,-2.6,-3.579999924,-2.9,93,97.2,0,-2.6,-2.6,3.8,210,0,0,0,0,101.9,-2.6,0,24.6,0
48.82233,9.41631,3/8/2016 23:00,3/9/2016 0:00,-2.5,-3.450000048,-2.8,93,97.2,3,-2.5,-2.5,3.7,209,0,0,0,0,101.9,-2.5,0,25.3,0
48.82233,9.41631,3/9/2016 0:00,3/9/2016 1:00,-2.4,-3.410000086,-2.8,94,97.2,9,-2.4,-2.4,3.2,199,0,0,0,0,101.8,-2.4,0,26.6,0
48.82233,9.41631,3/9/2016 1:00,3/9/2016 2:00,-2.8,-3.670000076,-3.1,94,97.2,8,-2.8,-2.8,2,173,0,0,0,0,101.8,-2.8,0,27,0
48.82233,9.41631,3/9/2016 2:00,3/9/2016 3:00,-2.5,-3.410000086,-2.8,93,97,7,-2.5,-2.5,4.1,128,0,0,0,0,101.7,-2.5,0,29.7,0
48.82233,9.41631,3/9/2016 3:00,3/9/2016 4:00,-2,-3.109999895,-2.4,93,96.9,5,-4.2,-4.2,5.6,111,0,0,0,0,101.6,-2,0,31.4,0
48.82233,9.41631,3/9/2016 4:00,3/9/2016 5:00,-1.8,-3.049999952,-2.3,92,96.9,16,-4.2,-4.2,6.3,115,0,0,0,0,101.5,-1.8,0,32.2,0
48.82233,9.41631,3/9/2016 5:00,3/9/2016 6:00,-1.7,-3.200000048,-2.2,90,96.9,16,-4.6,-4.6,7.6,117,0,0,0,0,101.5,-1.7,0,33.7,0
48.82233,9.41631,3/9/2016 6:00,3/9/2016 7:00,-1.9,-3.369999886,-2.4,90,96.8,13,-5.2,-5.2,8.7,117,0,0,0,0,101.4,-1.9,0,36.1,0
48.82233,9.41631,3/9/2016 7:00,3/9/2016 8:00,-1.3,-4.139999866,-2.2,81,96.7,0,-4.1,-4.1,7.7,113,0,106,51,503,101.4,-1.3,0,39.9,0
48.82233,9.41631,3/9/2016 8:00,3/9/2016 9:00,1.1,-3.579999924,-0.6,70,96.7,10,-1.8,-1.8,9.4,128,0,280,75,768,101.3,1.1,0,41.5,0.001
48.82233,9.41631,3/9/2016 9:00,3/9/2016 10:00,3.3,-3.269999981,0.7,62,96.5,31,0,0,13.1,125,0,431,70,895,101.1,3.3,0,41.8,0.001
48.82233,9.41631,3/9/2016 10:00,3/9/2016 11:00,5,-2.769999981,1.8,58,96.4,16,1.4,1.4,17.9,122,0,548,63,951,101,5,0,40.2,0.001
48.82233,9.41631,3/9/2016 11:00,3/9/2016 12:00,6,-2.24000001,2.6,56,96.4,0,2.4,2.4,19.6,123,0,612,59,957,100.9,6,0,38.2,0.001
48.82233,9.41631,3/9/2016 12:00,3/9/2016 13:00,6.8,-1.559999943,3.2,55,96.3,0,3.4,3.4,19.4,125,0,621,88,885,100.8,6.8,0,35.8,0.002
48.82233,9.41631,3/9/2016 13:00,3/9/2016 14:00,5.2,-3.039999962,1.8,55,96.2,3,1.7,1.7,16.6,129,0,576,92,833,100.8,5.2,0,35.4,0.001
48.82233,9.41631,3/9/2016 14:00,3/9/2016 15:00,5.4,-2.410000086,2.2,57,96.1,3,2.1,2.1,16.4,130,0,482,119,700,100.7,5.4,0,34.2,0.001
48.82233,9.41631,3/9/2016 15:00,3/9/2016 16:00,5.3,-1.789999962,2.3,60,96.1,7,2,2,16,129,0,346,134,507,100.6,5.3,0,32.9,0.001
48.82233,9.41631,3/9/2016 16:00,3/9/2016 17:00,4.3,-1,2,68,96.1,4,1.2,1.2,13.4,128,0,185,143,120,100.6,4.3,0,32.3,0.001
48.82233,9.41631,3/9/2016 17:00,3/9/2016 18:00,1.5,-1.50999999,0.2,81,96.1,4,-1.8,-1.8,11.3,127,0,30,30,0,100.7,1.5,0,31.5,0
48.82233,9.41631,3/9/2016 18:00,3/9/2016 19:00,-0.2,-2.049999952,-0.9,88,96.2,0,-3.7,-3.7,10.7,129,0,0,0,0,100.7,-0.2,0,30.5,0
48.82233,9.41631,3/9/2016 19:00,3/9/2016 20:00,-1.2,-3.069999933,-1.8,87,96.2,0,-4.7,-4.7,9.9,142,0,0,0,0,100.8,-1.2,0,29.5,0
48.82233,9.41631,3/9/2016 20:00,3/9/2016 21:00,-1.7,-3.109999895,-2.2,90,96.3,0,-5,-5,8.8,153,0,0,0,0,100.9,-1.7,0,30.8,0
48.82233,9.41631,3/9/2016 21:00,3/9/2016 22:00,-2.1,-3.400000095,-2.5,91,96.3,0,-5,-5,7.6,151,0,0,0,0,100.9,-2.1,0,31,0
48.82233,9.41631,3/9/2016 22:00,3/9/2016 23:00,-2.2,-3.50999999,-2.6,91,96.3,0,-4.8,-4.8,6.7,156,0,0,0,0,100.9,-2.2,0,30.9,0
