ID,Scrap
"0337222C",1
"0384222C",1
"0388222C",1
"0399222C",1
"0413222C",1
"0437222C",1
"0455222C",1
"0463222C",1
"0481222C",1
"0487222C",1
"0491222C",1
"0497222C",1
"0511222C",1
"0527222C",1
"0530222C",1
"0566222C",1
"0732222C",1
"0006223C",1
"0023223C",1
"0028223C",1
"0064223C",1
"0069223C",1
"0073223C",1
"0075223C",1
"0078223C",1
"0101223C",1
"0106223C",1
"0114223C",1
"0118223C",1
"0119223C",1
"0147223C",1
"0150223C",1
"0151223C",1
"0156223C",1
"0161223C",1
"0166223C",1
"0172223C",1
"0190223C",1
"0196223C",1
"0208223C",1
"0209223C",1
"0323223C",1
"0344223C",1
"0345223C",1
"0346223C",1
"0348223C",1
"0360223C",1
"0362223C",1
"0365223C",1
"0368223C",1
"0370223C",1
"0374223C",1
"0375223C",1
"0376223C",1
"0379223C",1
"0380223C",1
"0382223C",1
"0386223C",1
"0391223C",1
"0396223C",1
"0397223C",1
"0399223C",1
"0406223C",1
"0411223C",1
"0413223C",1
"0422223C",1
"0425223C",1
"0429223C",1
"0434223C",1
"0436223C",1
"0441223C",1
"0442223C",1
"0443223C",1
"0450223C",1
"0454223C",1
"0456223C",1
"0457223C",1
"0458223C",1
"0459223C",1
"0464223C",1
"0466223C",1
"0469223C",1
"0470223C",1
"0475223C",1
"0479223C",1
"0480223C",1
"0482223C",1
"0500223C",1
"0501223C",1
"0511223C",1
"0514223C",1
"0515223C",1
"0519223C",1
"0520223C",1
"0526223C",1
"0527223C",1
"0529223C",1
"0531223C",1
"0533223C",1
"0535223C",1
"0536223C",1
"0537223C",1
"0540223C",1
"0544223C",1
"0547223C",1
"0549223C",1
"0550223C",1
"0551223C",1
"0552223C",1
"0554223C",1
"0555223C",1
"0557223C",1
"0558223C",1
"0560223C",1
"0561223C",1
"0564223C",1
"0567223C",1
"0569223C",1
"0570223C",1
"0571223C",1
"0572223C",1
"0573223C",1
"0574223C",1
"0575223C",1
"0576223C",1
"0578223C",1
"0580223C",1
"0582223C",1
"0583223C",1
"0585223C",1
"0587223C",1
"0588223C",1
"0589223C",1
"0590223C",1
"0591223C",1
"0592223C",1
"0654223C",1
"0001224C",1
"0002224C",1
"0006224C",1
"0007224C",1
"0017224C",1
"0025224C",1
"0028224C",1
"0091224C",1
"0106224C",1
"0107224C",1
"0116224C",1
"0119224C",1
"0124224C",1
"0130224C",1
"0133224C",1
"0142224C",1
"0149224C",1
"0171224C",1
"0182224C",1
"0188224C",1
"0190224C",1
"0198224C",1
"0199224C",1
"0202224C",1
"0210224C",1
"0216224C",1
"0218224C",1
"0226224C",1
"0230224C",1
"0231224C",1
"0235224C",1
"0238224C",1
"0242224C",1
"0243224C",1
"0244224C",1
"0280224C",1
"0298224C",1
"0308224C",1
"0316224C",1
"0333224C",1
"0334224C",1
"0335224C",1
"0353224C",1
"0359224C",1
"0369224C",1
"0371224C",1
"0373224C",1
"0381224C",1
"0388224C",1
"0405224C",1
"0417224C",1
"0419224C",1
"0421224C",1
"0427224C",1
"0434224C",1
"0437224C",1
"0438224C",1
"0441224C",1
"0445224C",1
"0451224C",1
"0457224C",1
"0459224C",1
"0463224C",1
"0473224C",1
"0474224C",1
"0475224C",1
"0483224C",1
"0484224C",1
"0485224C",1
"0500224C",1
"0511224C",1
"0517224C",1
"0529224C",1
"0533224C",1
"0536224C",1
"0543224C",1
"0548224C",1
"0553224C",1
"0555224C",1
"0561224C",1
"0563224C",1
"0565224C",1
"0569224C",1
"0575224C",1
"0577224C",1
"0581224C",1
"0583224C",1
"0595224C",1
"0613224C",1
"0623224C",1
"0640224C",1
"0651224C",1
"0661224C",1
"0749224C",1
"0043225C",1
"0083225C",1
"0085225C",1
"0105225C",1
"0111225C",1
"0122225C",1
"0128225C",1
"0129225C",1
"0131225C",1
"0165225C",1
"0187225C",1
"0211225C",1
"0223225C",1
"0231225C",1
"0245225C",1
"0251225C",1
"0279225C",1
"0281225C",1
"0292225C",1
"0293225C",1
"0303225C",1
"0305225C",1
"0320225C",1
"0373225C",1
"0380225C",1
"0381225C",1
"0383225C",1
"0399225C",1
"0407225C",1
"0409225C",1
"0411225C",1
"0415225C",1
"0423225C",1
"0445225C",1
"0477225C",1
"0479225C",1
"0531225C",1
"0538225C",1
"0540225C",1
"0594225C",1
"0600225C",1
"0631225C",1
"0661225C",1
"0674225C",1
"0703225C",1
"0731225C",1
"0733225C",1
"0734225C",1
"0736225C",1
"0752225C",1
"0755225C",1
"0767225C",1
"0769225C",1
"0772225C",1
"0773225C",1
"0774225C",1
"0776225C",1
"0784225C",1
"0785225C",1
"0786225C",1
"0787225C",1
"0797225C",1
"0798225C",1
"0805225C",1
"0813225C",1
"0814225C",1
"0815225C",1
"0816225C",1
"0819225C",1
"0820225C",1
"0821225C",1
"0823225C",1
"0828225C",1
"0833225C",1
"0836225C",1
"0009226C",1
"0011226C",1
"0018226C",1
"0021226C",1
"0030226C",1
"0039226C",1
"0040226C",1
"0041226C",1
"0043226C",1
"0057226C",1
"0061226C",1
"0070226C",1
"0071226C",1
"0081226C",1
"0083226C",1
"0084226C",1
"0087226C",1
"0089226C",1
"0091226C",1
"0092226C",1
"0099226C",1
"0101226C",1
"0246226C",1
"0012227C",1
"0015227C",1
"0021227C",1
"0024227C",1
"0025227C",1
"0026227C",1
"0028227C",1
"0063227C",1
"0098227C",1
"0678227C",1
"0002228C",1
"0004228C",1
"0016228C",1
"0020228C",1
"0042228C",1
"0044228C",1
"0045228C",1
"0046228C",1
"0050228C",1
"0057228C",1
"0058228C",1
"0062228C",1
"0063228C",1
"0064228C",1
"0067228C",1
"0068228C",1
"0071228C",1
"0079228C",1
"0080228C",1
"0087228C",1
"0108228C",1
"0112228C",1
"0116228C",1
"0118228C",1
"0122228C",1
"0124228C",1
"0126228C",1
"0135228C",1
"0161228C",1
"0172228C",1
"0179228C",1
"0192228C",1
"0208228C",1
"0210228C",1
"0212228C",1
"0213228C",1
"0214228C",1
"0218228C",1
"0225228C",1
"0233228C",1
"0234228C",1
"0238228C",1
"0240228C",1
"0250228C",1
"0254228C",1
"0260228C",1
"0261228C",1
"0274228C",1
"0282228C",1
"0284228C",1
"0302228C",1
"0303228C",1
"0308228C",1
"0313228C",1
"0319228C",1
"0321228C",1
"0327228C",1
"0332228C",1
"0335228C",1
"0345228C",1
"0351228C",1
"0355228C",1
"0362228C",1
"0365228C",1
"0367228C",1
"0370228C",1
"0375228C",1
"0379228C",1
"0386228C",1
"0389228C",1
"0396228C",1
"0399228C",1
"0403228C",1
"0413228C",1
"0414228C",1
"0419228C",1
"0422228C",1
"0431228C",1
"0432228C",1
"0438228C",1
"0439228C",1
"0444228C",1
"0446228C",1
"0450228C",1
"0452228C",1
"0454228C",1
"0460228C",1
"0462228C",1
"0466228C",1
"0472228C",1
"0474228C",1
"0478228C",1
"0488228C",1
"0492228C",1
"0495228C",1
"0500228C",1
"0506228C",1
"0512228C",1
"0516228C",1
"0518228C",1
"0522228C",1
"0526228C",1
"0528228C",1
"0530228C",1
"0532228C",1
"0534228C",1
"0536228C",1
"0542228C",1
"0546228C",1
"0548228C",1
"0577228C",1
"0605228C",1
"0610228C",1
"0007229C",1
"0026229C",1
"0080229C",1
"0113229C",1
"0173229C",1
"0263229C",1
"0381229C",1
"0427229C",1
"0434229C",1
"0435229C",1
"0441229C",1
"0451229C",1
"0453229C",1
"0469229C",1
"0473229C",1
"0481229C",1
"0485229C",1
"0493229C",1
"0504229C",1
"0518229C",1
"0525229C",1
"0533229C",1
"0535229C",1
"0537229C",1
"0541229C",1
"0552229C",1
"0569229C",1
"0571229C",1
"0573229C",1
"0577229C",1
"0579229C",1
"0587229C",1
"0601229C",1
"0621229C",1
"0010230C",1
"0018230C",1
"0024230C",1
"0037230C",1
"0076230C",1
"0135230C",1
"0144230C",1
"0145230C",1
"0163230C",1
"0165230C",1
"0184230C",1
"0270230C",1
"0300230C",1
"0306230C",1
"0313230C",1
"0321230C",1
"0341230C",1
"0342230C",1
"0354230C",1
"0417230C",1
"0421230C",1
"0425230C",1
"0429230C",1
"0450230C",1
"0478230C",1
"0499230C",1
"0514230C",1
"0529230C",1
"0541230C",1
"0544230C",1
"0550230C",1
"0561230C",1
"0565230C",1
"0569230C",1
"0573230C",1
"0581230C",1
"0585230C",1
"0589230C",1
"0601230C",1
"0621230C",1
"0626230C",1
"0639230C",1
"0643230C",1
"0650230C",1
"0015231C",1
"0021231C",1
"0031231C",1
"0051231C",1
"0059231C",1
"0063231C",1
"0067231C",1
"0071231C",1
"0077231C",1
"0107231C",1
"0113231C",1
"0115231C",1
"0129231C",1
"0132231C",1
"0173231C",1
"0177231C",1
"0178231C",1
"0186231C",1
"0192231C",1
"0195231C",1
"0214231C",1
"0252231C",1
"0262231C",1
"0290231C",1
"0308231C",1
"0314231C",1
"0342231C",1
"0384231C",1
"0396231C",1
"0402231C",1
"0460231C",1
"0466231C",1
"0497231C",1
"0503231C",1
"0517231C",1
"0519231C",1
"0545231C",1
"0549231C",1
"0593231C",1
"0599231C",1
"0603231C",1
"0611231C",1
"0617231C",1
"0013232C",1
"0015232C",1
"0021232C",1
"0025232C",1
"0030232C",1
"0031232C",1
"0033232C",1
"0047232C",1
"0048232C",1
"0051232C",1
"0057232C",1
"0075232C",1
"0124232C",1
"0129232C",1
"0141232C",1
"0163232C",1
"0189232C",1
"0214232C",1
"0234232C",1
"0246232C",1
"0265232C",1
"0271232C",1
"0317232C",1
"0340232C",1
"0341232C",1
"0344232C",1
"0361232C",1
"0383232C",1
"0385232C",1
"0387232C",1
"0403232C",1
"0433232C",1
"0440232C",1
"0445232C",1
"0455232C",1
"0461232C",1
"0464232C",1
"0471232C",1
"0477232C",1
"0481232C",1
"0483232C",1
"0491232C",1
"0495232C",1
"0511232C",1
"0576232C",1
"0579232C",1
"0585232C",1
"0596232C",1
"0603232C",1
"0619232C",1
"0635232C",1
"0645232C",1
"0657232C",1
"0660232C",1
"0661232C",1
"0663232C",1
"0668232C",1
"0673232C",1
"0679232C",1
"0688232C",1
"0693232C",1
"0695232C",1
"0704232C",1
"0710232C",1
"0715232C",1
"0721232C",1
"0723232C",1
"0727232C",1
"0730232C",1
"0733232C",1
"0734232C",1
"0738232C",1
"0742232C",1
"0764232C",1
"0771232C",1
"0777232C",1
"0792232C",1
"0795232C",1
"0813232C",1
"0825232C",1
"0831232C",1
"0843232C",1
"0854232C",1
"0864232C",1
"0866232C",1
"0875232C",1
"0881232C",1
"0883232C",1
"0904232C",1
"0951232C",1
"0953232C",1
"0954232C",1
"0964232C",1
"0977232C",1
"0991232C",1
"1000232C",1
"1010232C",1
"1019232C",1
"1023232C",1
"1030232C",1
"1034232C",1
"1041232C",1
"1044232C",1
"1045232C",1
"1069232C",1
"1071232C",1
"0004233C",1
"0015233C",1
"0019233C",1
"0020233C",1
"0021233C",1
"0027233C",1
"0035233C",1
"0853233C",1
"0044234C",1
"0069234C",1
"0458234C",1
"0021235C",1
"0081235C",1
"0102235C",1
"0114235C",1
"0122235C",1
"0125235C",1
"0127235C",1
"0131235C",1
"0141235C",1
"0142235C",1
"0144235C",1
"0145235C",1
"0149235C",1
"0162235C",1
"0200235C",1
"0202235C",1
"0208235C",1
"0219235C",1
"0238235C",1
"0241235C",1
"0245235C",1
"0261235C",1
"0272235C",1
"0275235C",1
"0300235C",1
"0301235C",1
"0311235C",1
"0331235C",1
"0336235C",1
"0344235C",1
"0348235C",1
"0354235C",1
"0365235C",1
"0367235C",1
"0374235C",1
"0381235C",1
"0383235C",1
"0384235C",1
"0397235C",1
"0401235C",1
"0411235C",1
"0424235C",1
"0429235C",1
"0435235C",1
"0449235C",1
"0451235C",1
"0474235C",1
"0475235C",1
"0485235C",1
"0487235C",1
"0501235C",1
"0535235C",1
"0537235C",1
"0552235C",1
"0558235C",1
"0562235C",1
"0563235C",1
"0567235C",1
"0577235C",1
"0584235C",1
"0608235C",1
"0641235C",1
"0645235C",1
"0655235C",1
"0659235C",1
"0665235C",1
"0677235C",1
"0681235C",1
"0804235C",1
"0823235C",1
"0962235C",1
"0329236C",1
"0330236C",1
"0333236C",1
"0413236C",1
"0424236C",1
"0006237C",1
"0008237C",1
"0012237C",1
"0022237C",1
"0031237C",1
"0055237C",1
"0057237C",1
"0069237C",1
"0070237C",1
"0071237C",1
"0074237C",1
"0084237C",1
"0118237C",1
"0123237C",1
"0124237C",1
"0127237C",1
"0134237C",1
"0138237C",1
"0139237C",1
"0140237C",1
"0146237C",1
"0150237C",1
"0154237C",1
"0156237C",1
"0158237C",1
"0160237C",1
"0162237C",1
"0163237C",1
"0168237C",1
"0169237C",1
"0173237C",1
"0177237C",1
"0183237C",1
"0184237C",1
"0185237C",1
"0190237C",1
"0193237C",1
"0196237C",1
"0214237C",1
"0238237C",1
"0244237C",1
"0245237C",1
"0246237C",1
"0250237C",1
"0252237C",1
"0258237C",1
"0260237C",1
"0262237C",1
"0272237C",1
"0273237C",1
"0274237C",1
"0275237C",1
"0276237C",1
"0277237C",1
"0283237C",1
"0284237C",1
"0296237C",1
"0297237C",1
"0302237C",1
"0303237C",1
"0304237C",1
"0308237C",1
"0312237C",1
"0314237C",1
"0321237C",1
"0322237C",1
"0323237C",1
"0324237C",1
"0325237C",1
"0326237C",1
"0327237C",1
"0329237C",1
"0330237C",1
"0331237C",1
"0332237C",1
"0333237C",1
"0334237C",1
"0341237C",1
"0342237C",1
"0345237C",1
"0384237C",1
"0386237C",1
"0388237C",1
"0390237C",1
"0393237C",1
"0396237C",1
"0398237C",1
"0401237C",1
"0402237C",1
"0403237C",1
"0404237C",1
"0405237C",1
"0406237C",1
"0408237C",1
"0411237C",1
"0412237C",1
"0414237C",1
"0417237C",1
"0419237C",1
"0420237C",1
"0421237C",1
"0422237C",1
"0425237C",1
"0427237C",1
"0429237C",1
"0430237C",1
"0433237C",1
"0434237C",1
"0439237C",1
"0441237C",1
"0448237C",1
"0460237C",1
"0463237C",1
"0465237C",1
"0466237C",1
"0467237C",1
"0471237C",1
"0472237C",1
"0473237C",1
"0476237C",1
"0478237C",1
"0488237C",1
"0495237C",1
"0502237C",1
"0510237C",1
"0511237C",1
"0513237C",1
"0514237C",1
"0515237C",1
"0516237C",1
"0520237C",1
"0524237C",1
"0525237C",1
"0528237C",1
"0531237C",1
"0538237C",1
"0539237C",1
"0541237C",1
"0542237C",1
"0543237C",1
"0544237C",1
"0545237C",1
"0546237C",1
"0547237C",1
"0553237C",1
"0554237C",1
"0556237C",1
"0563237C",1
"0564237C",1
"0568237C",1
"0572237C",1
"0573237C",1
"0574237C",1
"0575237C",1
"0576237C",1
"0579237C",1
"0580237C",1
"0583237C",1
"0584237C",1
"0585237C",1
"0586237C",1
"0588237C",1
"0590237C",1
"0593237C",1
"0595237C",1
"0597237C",1
"0598237C",1
"0599237C",1
"0607237C",1
"0608237C",1
"0611237C",1
"0612237C",1
"0613237C",1
"0614237C",1
"0615237C",1
"0617237C",1
"0618237C",1
"0619237C",1
"0620237C",1
"0622237C",1
"0623237C",1
"0624237C",1
"0625237C",1
"0626237C",1
"0628237C",1
"0629237C",1
"0630237C",1
"0631237C",1
"0632237C",1
"0633237C",1
"0634237C",1
"0637237C",1
"0638237C",1
"0639237C",1
"0640237C",1
"0642237C",1
"0643237C",1
"0644237C",1
"0645237C",1
"0648237C",1
"0654237C",1
"0660237C",1
"0661237C",1
"0662237C",1
"0664237C",1
"0665237C",1
"0666237C",1
"0667237C",1
"0668237C",1
"0670237C",1
"0673237C",1
"0675237C",1
"0682237C",1
"0690237C",1
"0691237C",1
"0704237C",1
"0706237C",1
"0048238C",1
"0065238C",1
"0068238C",1
"0070238C",1
"0076238C",1
"0078238C",1
"0094238C",1
"0111238C",1
"0141238C",1
"0142238C",1
"0144238C",1
"0172238C",1
"0193238C",1
"0199238C",1
"0200238C",1
"0221238C",1
"0222238C",1
"0224238C",1
"0226238C",1
"0230238C",1
"0237238C",1
"0238238C",1
"0241238C",1
"0242238C",1
"0243238C",1
"0244238C",1
"0248238C",1
"0252238C",1
"0254238C",1
"0256238C",1
"0258238C",1
"0268238C",1
"0276238C",1
"0280238C",1
"0283238C",1
"0285238C",1
"0286238C",1
"0313238C",1
"0315238C",1
"0356238C",1
"0373238C",1
"0375238C",1
"0380238C",1
"0384238C",1
"0390238C",1
"0401238C",1
"0435238C",1
"0467238C",1
"0470238C",1
"0473238C",1
"0476238C",1
"0491238C",1
"0510238C",1
"0532238C",1
"0540238C",1
"0544238C",1
"0546238C",1
"0548238C",1
"0566238C",1
"0568238C",1
"0576238C",1
"0580238C",1
"0584238C",1
"0590238C",1
"0598238C",1
"0627238C",1
"0647238C",1
"0665238C",1
"0674238C",1
"0748238C",1
"0757238C",1
"0785238C",1
"0786238C",1
"0791238C",1
"0803238C",1
"0809238C",1
"0816238C",1
"0838238C",1
"0842238C",1
"0858238C",1
"0861238C",1
"0864238C",1
"0905238C",1
"0926238C",1
"0033239C",1
"0119239C",1
"0166239C",1
"0185239C",1
"0189239C",1
"0214239C",1
"0278239C",1
"0310239C",1
"0316239C",1
"0338239C",1
"0352239C",1
"0356239C",1
"0362239C",1
"0372239C",1
"0395239C",1
"0440239C",1
"0444239C",1
"0474239C",1
"0482239C",1
"0487239C",1
"0505239C",1
"0506239C",1
"0517239C",1
"0535239C",1
"0564239C",1
"0570239C",1
"0571239C",1
"0575239C",1
"0577239C",1
"0581239C",1
"0582239C",1
"0585239C",1
"0594239C",1
"0601239C",1
"0609239C",1
"0614239C",1
"0624239C",1
"0633239C",1
"0707239C",1
"0720239C",1
"0727239C",1
"0732239C",1
"0738239C",1
"0742239C",1
"0743239C",1
"0750239C",1
"0751239C",1
"0756239C",1
"0762239C",1
"0764239C",1
"0765239C",1
"0777239C",1
"0778239C",1
"0787239C",1
"0791239C",1
"0796239C",1
"0806239C",1
"0810239C",1
"0820239C",1
"0021240C",1
"0022240C",1
"0164240C",1
"0183240C",1
"0189240C",1
"0214240C",1
"0224240C",1
"0227240C",1
"0235240C",1
"0241240C",1
"0022242C",1
"0025242C",1
"0032242C",1
"0046242C",1
"0053242C",1
"0067242C",1
"0183242C",1
"0184242C",1
"0198242C",1
"0217242C",1
"0231242C",1
"0243242C",1
"0264242C",1
"0266242C",1
"0275242C",1
"0287242C",1
"0366242C",1
"0444242C",1
"0454242C",1
"0461242C",1
"0475242C",1
"0337243C",1
"0338243C",1
"0427243C",1
"0463243C",1
"0486243C",1
"0496243C",1
"0574243C",1
"0626243C",1
"0671243C",1
"0037244C",1
"0062244C",1
"0222244C",1
"0245244C",1
"0362244C",1
"0448244C",1
"0512244C",1
"0536244C",1
"0624244C",1
"0637244C",1
"0641244C",1
"0647244C",1
"0659244C",1
"0683244C",1
"0692244C",1
"0702244C",1
"0724244C",1
"0731244C",1
"0748244C",1
"0756244C",1
"0772244C",1
"0844244C",1
"0857244C",1
"0025245C",1
"0048245C",1
"0055245C",1
"0063245C",1
"0064245C",1
"0094245C",1
"0131245C",1
"0134245C",1
"0139245C",1
"0147245C",1
"0158245C",1
"0161245C",1
"0182245C",1
"0226245C",1
"0246245C",1
"0248245C",1
"0254245C",1
"0256245C",1
"0344245C",1
"0370245C",1
"0408245C",1
"0414245C",1
"0418245C",1
"0420245C",1
"0424245C",1
"0448245C",1
"0468245C",1
"0511245C",1
"0515245C",1
"0549245C",1
"0562245C",1
"0580245C",1
"0646245C",1
"0662245C",1
"0670245C",1
"0676245C",1
"0684245C",1
"0700245C",1
"0722245C",1
"0762245C",1
"0794245C",1
"0838245C",1
"0848245C",1
"0010246C",1
"0032246C",1
"0073246C",1
"0075246C",1
"0098246C",1
"0100246C",1
"0204246C",1
"0332246C",1
"0334246C",1
"0336246C",1
"0340246C",1
"0342246C",1
"0344246C",1
"0346246C",1
"0350246C",1
"0354246C",1
"0360246C",1
"0362246C",1
"0371246C",1
"0386246C",1
"0428246C",1
"0436246C",1
"0438246C",1
"0442246C",1
"0446246C",1
"0450246C",1
"0456246C",1
"0458246C",1
"0460246C",1
"0461246C",1
"0462246C",1
"0463246C",1
"0466246C",1
"0467246C",1
"0468246C",1
"0469246C",1
"0470246C",1
"0476246C",1
"0477246C",1
"0478246C",1
"0480246C",1
"0481246C",1
"0482246C",1
"0484246C",1
"0486246C",1
"0488246C",1
"0490246C",1
"0491246C",1
"0492246C",1
"0494246C",1
"0495246C",1
"0496246C",1
"0498246C",1
"0500246C",1
"0502246C",1
"0504246C",1
"0506246C",1
"0518246C",1
"0522246C",1
"0530246C",1
"0533246C",1
"0569246C",1
"0580246C",1
"0598246C",1
"0634246C",1
"0644246C",1
"0645246C",1
"0661246C",1
"0667246C",1
"0684246C",1
"0687246C",1
"0693246C",1
"0697246C",1
"0715246C",1
"0721246C",1
"0733246C",1
"0736246C",1
"0749246C",1
"0753246C",1
"0763246C",1
"0764246C",1
"0773246C",1
"0779246C",1
"0795246C",1
"0856246C",1
"0871246C",1
"0873246C",1
"0013248C",1
"0014248C",1
"0015248C",1
"0016248C",1
"0017248C",1
"0018248C",1
"0020248C",1
"0022248C",1
"0023248C",1
"0024248C",1
"0025248C",1
"0026248C",1
"0027248C",1
"0028248C",1
"0029248C",1
"0030248C",1
"0031248C",1
"0032248C",1
"0035248C",1
"0036248C",1
"0039248C",1
"0040248C",1
"0041248C",1
"0043248C",1
"0044248C",1
"0045248C",1
"0046248C",1
"0047248C",1
"0048248C",1
"0049248C",1
"0050248C",1
"0052248C",1
"0053248C",1
"0054248C",1
"0055248C",1
"0056248C",1
"0057248C",1
"0058248C",1
"0060248C",1
"0066248C",1
"0067248C",1
"0068248C",1
"0071248C",1
"0072248C",1
"0073248C",1
"0074248C",1
"0001249C",1
"0002249C",1
"0004249C",1
"0005249C",1
"0008249C",1
"0010249C",1
"0011249C",1
"0012249C",1
"0013249C",1
"0014249C",1
"0015249C",1
"0016249C",1
"0018249C",1
"0020249C",1
"0022249C",1
"0023249C",1
"0024249C",1
"0025249C",1
"0026249C",1
"0027249C",1
"0029249C",1
"0030249C",1
"0031249C",1
"0032249C",1
"0033249C",1
"0034249C",1
"0035249C",1
"0037249C",1
"0042249C",1
"0043249C",1
"0044249C",1
"0045249C",1
"0047249C",1
"0048249C",1
"0049249C",1
"0050249C",1
"0051249C",1
"0054249C",1
"0055249C",1
"0057249C",1
"0058249C",1
"0060249C",1
"0061249C",1
"0064249C",1
"0066249C",1
"0067249C",1
"0069249C",1
"0070249C",1
"0072249C",1
"0076249C",1
"0079249C",1
"0084249C",1
"0085249C",1
"0088249C",1
"0090249C",1
"0091249C",1
"0092249C",1
"0094249C",1
"0095249C",1
"0097249C",1
"0098249C",1
"0099249C",1
"0100249C",1
"0101249C",1
"0102249C",1
"0104249C",1
"0105249C",1
"0106249C",1
"0107249C",1
"0109249C",1
"0111249C",1
"0113249C",1
"0114249C",1
"0115249C",1
"0116249C",1
"0118249C",1
"0120249C",1
"0121249C",1
"0123249C",1
"0124249C",1
"0127249C",1
"0128249C",1
"0130249C",1
"0131249C",1
"0132249C",1
"0134249C",1
"0135249C",1
"0140249C",1
"0142249C",1
"0143249C",1
"0144249C",1
"0146249C",1
"0148249C",1
"0149249C",1
"0151249C",1
"0154249C",1
"0164249C",1
"0167249C",1
"0168249C",1
"0170249C",1
"0172249C",1
"0178249C",1
"0180249C",1
"0181249C",1
"0182249C",1
"0183249C",1
"0184249C",1
"0185249C",1
"0186249C",1
"0190249C",1
"0193249C",1
"0196249C",1
"0200249C",1
"0202249C",1
"0204249C",1
"0206249C",1
"0207249C",1
"0208249C",1
"0211249C",1
"0212249C",1
"0216249C",1
"0221249C",1
"0231249C",1
"0234249C",1
"0235249C",1
"0236249C",1
"0237249C",1
"0238249C",1
"0239249C",1
"0240249C",1
"0241249C",1
"0242249C",1
"0243249C",1
"0244249C",1
"0246249C",1
"0247249C",1
"0248249C",1
"0249249C",1
"0250249C",1
"0254249C",1
"0255249C",1
"0260249C",1
"0263249C",1
"0264249C",1
"0266249C",1
"0268249C",1
"0269249C",1
"0273249C",1
"0274249C",1
"0276249C",1
"0277249C",1
"0280249C",1
"0282249C",1
"0283249C",1
"0284249C",1
"0285249C",1
"0286249C",1
"0288249C",1
"0290249C",1
"0292249C",1
"0293249C",1
"0294249C",1
"0298249C",1
"0300249C",1
"0303249C",1
"0304249C",1
"0306249C",1
"0308249C",1
"0313249C",1
"0316249C",1
"0317249C",1
"0318249C",1
"0324249C",1
"0330249C",1
"0332249C",1
"0334249C",1
"0337249C",1
"0339249C",1
"0350249C",1
"0352249C",1
"0355249C",1
"0358249C",1
"0359249C",1
"0364249C",1
"0365249C",1
"0366249C",1
"0367249C",1
"0368249C",1
"0369249C",1
"0370249C",1
"0374249C",1
"0376249C",1
"0378249C",1
"0380249C",1
"0381249C",1
"0402249C",1
"0414249C",1
"0444249C",1
"0446249C",1
"0450249C",1
"0451249C",1
"0452249C",1
"0458249C",1
"0461249C",1
"0463249C",1
"0464249C",1
"0466249C",1
"0467249C",1
"0468249C",1
"0472249C",1
"0473249C",1
"0474249C",1
"0475249C",1
"0477249C",1
"0478249C",1
"0483249C",1
"0484249C",1
"0485249C",1
"0486249C",1
"0488249C",1
"0492249C",1
"0493249C",1
"0495249C",1
"0496249C",1
"0498249C",1
"0499249C",1
"0501249C",1
"0504249C",1
"0505249C",1
"0506249C",1
"0508249C",1
"0525249C",1
"0625249C",1
"0655249C",1
"0669249C",1
"0750249C",1
"0792249C",1
"0806249C",1
"0808249C",1
"0823249C",1
"0845249C",1
"0934249C",1
"0949249C",1
"0954249C",1
"0964249C",1
"0027250C",1
"0063250C",1
"0071250C",1
"0131250C",1
"0187250C",1
"0205250C",1
"0207250C",1
"0210250C",1
"0221250C",1
"0249250C",1
"0298250C",1
"0319250C",1
"0333250C",1
"0366250C",1
"0368250C",1
"0445250C",1
"0449250C",1
"0466250C",1
"0474250C",1
"0495250C",1
"0506250C",1
"0533250C",1
"0552250C",1
"0564250C",1
"0568250C",1
"0625250C",1
"0634250C",1
"0665250C",1
"0668250C",1
"0683250C",1
"0728250C",1
"0037251C",1
"0054251C",1
"0063251C",1
"0067251C",1
"0084251C",1
"0114251C",1
"0179251C",1
"0263251C",1
"0291251C",1
"0301251C",1
"0303251C",1
"0341251C",1
"0383251C",1
"0397251C",1
"0409251C",1
"0427251C",1
"0439251C",1
"0468251C",1
"0479251C",1
"0483251C",1
"0491251C",1
"0501251C",1
"0527251C",1
"0572251C",1
"0587251C",1
"0660251C",1
"0678251C",1
"0750251C",1
"0007252C",1
"0068252C",1
"0078252C",1
"0099252C",1
"0137252C",1
"0143252C",1
"0147252C",1
"0204252C",1
"0208252C",1
"0246252C",1
"0253252C",1
"0263252C",1
"0284252C",1
"0286252C",1
"0307252C",1
"0310252C",1
"0320252C",1
"0322252C",1
"0323252C",1
"0325252C",1
"0335252C",1
"0364252C",1
"0406252C",1
"0410252C",1
"0419252C",1
"0421252C",1
"0422252C",1
"0423252C",1
"0433252C",1
"0438252C",1
"0443252C",1
"0456252C",1
"0462252C",1
"0476252C",1
"0478252C",1
"0500252C",1
"0501252C",1
"0514252C",1
"0516252C",1
"0542252C",1
"0544252C",1
"0558252C",1
"0574252C",1
"0594252C",1
"0657252C",1
"0659252C",1
"0674252C",1
"0700252C",1
"0708252C",1
"0714252C",1
"0718252C",1
"0783252C",1
"0801252C",1
"0832252C",1
"0871252C",1
"0878252C",1
"0886252C",1
"0894252C",1
"0924252C",1
"0931252C",1
"0959252C",1
"1007252C",1
"1010252C",1
"1035252C",1
"1037252C",1
"1047252C",1
"1052252C",1
"1075252C",1
"1088252C",1
"1099252C",1
"1105252C",1
"1147252C",1
"1157252C",1
"0040253C",1
"0072253C",1
"0100253C",1
"0111253C",1
"0203253C",1
"0224253C",1
"0231253C",1
